Estimated_Insects_Count,Crop_Type,Soil_Type,Pesticide_Use_Category,Number_Doses_Week,Number_Weeks_Used,Number_Weeks_Quit,Season,Crop_Damage,kfold
1056,2,1,3,10,11.0,0,2,0,2
916,1,2,3,40,35.0,0,1,1,2
1212,1,2,2,20,5.0,25,1,0,2
3165,1,1,2,40,50.0,3,1,0,2
1786,1,2,3,10,41.0,0,2,0,2
1678,1,1,3,40,51.0,0,1,1,2
1575,2,1,2,20,13.0,28,3,0,2
1297,1,2,2,40,25.0,17,2,0,2
916,2,2,3,35,29.0,0,1,0,2
342,1,2,2,20,19.0,8,1,0,2
1212,1,2,2,60,28.0,19,1,0,2
2999,1,1,2,15,10.0,44,2,0,2
677,1,1,2,60,27.0,2,1,0,2
1575,1,2,2,15,35.0,8,2,0,2
3164,2,1,3,20,38.0,0,2,0,2
851,2,1,2,10,10.0,2,2,0,2
3500,2,1,2,10,33.0,22,3,0,2
1132,1,2,3,20,28.0,0,2,0,2
2542,2,2,3,15,39.0,0,3,0,2
2015,1,2,2,10,32.0,17,2,1,2
1297,1,2,2,25,15.0,25,3,0,2
1056,1,2,2,30,26.0,11,3,1,2
577,1,1,3,10,23.0,0,1,0,2
625,2,1,2,50,31.0,3,2,0,2
916,1,2,2,30,22.0,13,3,0,2
984,1,1,2,20,24.0,18,3,0,2
411,1,2,2,20,7.0,15,3,0,2
1385,1,2,2,20,26.0,18,1,0,2
3165,1,2,2,30,46.0,16,1,0,2
677,2,1,3,25,15.0,0,2,0,2
1212,1,2,2,20,26.0,13,2,0,2
731,1,2,2,55,20.0,12,2,0,2
2402,1,1,2,20,20.0,30,2,0,2
984,1,1,3,60,38.0,0,1,0,2
1898,1,2,2,20,18.0,28,2,0,2
2139,1,1,3,10,48.0,0,1,1,2
448,1,2,2,10,22.0,6,2,0,2
3164,1,1,2,40,24.0,35,2,1,2
531,1,2,2,45,17.0,16,2,0,2
984,1,2,2,15,18.0,22,2,0,2
1575,1,2,2,25,14.0,31,2,0,2
2999,1,2,2,40,19.0,18,2,0,2
151,2,1,3,30,21.0,0,2,0,2
1898,1,2,3,20,40.0,0,2,1,2
789,1,2,2,50,31.0,4,3,0,2
1385,1,2,2,15,20.0,11,2,0,2
1212,1,2,2,30,16.0,14,2,0,2
3164,1,2,2,60,30.0,32,2,0,2
488,2,1,2,40,25.0,7,2,0,2
625,2,1,2,25,12.0,1,1,0,2
232,2,2,3,60,26.0,0,2,0,2
283,2,2,3,40,20.0,0,3,0,2
851,1,1,2,5,31.0,7,2,1,2
2138,1,2,2,30,41.0,11,3,0,2
732,1,2,2,20,15.0,6,1,0,2
2840,1,1,2,20,46.0,11,1,2,2
342,1,2,2,30,23.0,6,1,0,2
677,1,1,2,20,23.0,11,2,1,2
2401,1,2,2,10,7.0,21,2,0,2
2267,1,1,2,20,52.0,1,2,0,2
1132,2,1,2,20,10.0,0,2,0,2
1056,1,1,3,15,39.0,0,1,1,2
625,2,1,3,25,33.0,0,3,0,2
1132,1,1,2,40,33.0,2,1,0,2
1132,1,2,3,40,40.0,0,2,2,2
1297,1,2,2,20,16.0,27,2,0,2
731,2,1,2,15,29.0,2,2,0,2
1678,2,1,2,25,40.0,6,2,0,2
626,1,1,2,50,25.0,13,1,0,2
915,1,2,2,20,17.0,25,3,0,2
626,2,1,3,35,33.0,0,2,0,2
2267,1,1,2,20,38.0,7,2,0,2
3500,2,2,1,0,0.0,0,1,1,2
1297,1,1,3,25,23.0,0,2,0,2
3337,1,2,2,20,20.0,37,2,1,2
851,1,2,2,35,25.0,10,2,0,2
1132,2,1,2,35,32.0,8,2,0,2
915,1,1,2,40,32.0,5,1,0,2
577,1,1,3,15,22.0,0,1,0,2
209,2,1,2,20,21.0,3,2,0,2
1478,1,2,2,10,5.0,31,3,0,2
531,1,2,2,20,14.0,16,3,0,2
850,1,2,2,10,30.0,5,2,0,2
375,1,1,2,40,25.0,7,1,0,2
1786,1,1,3,45,39.0,0,2,0,2
312,1,2,3,40,27.0,0,3,0,2
1575,2,1,3,30,49.0,0,3,1,2
2999,1,2,2,10,20.0,26,1,0,2
3500,1,2,3,60,64.0,0,3,0,2
2688,1,1,2,20,39.0,12,1,0,2
1678,1,1,2,40,40.0,5,2,1,2
851,1,2,2,30,14.0,20,2,0,2
2016,1,1,2,60,34.0,16,1,0,2
2016,1,1,2,30,30.0,20,2,0,2
2139,1,1,2,50,46.0,10,2,0,2
448,2,1,3,25,25.0,0,2,0,2
411,1,1,2,30,24.0,15,1,0,2
1478,1,2,2,40,8.0,29,3,0,2
2999,1,1,3,5,58.0,0,1,1,2
625,1,2,2,50,23.0,5,1,0,2
3500,1,1,3,10,50.0,0,2,0,2
732,2,1,1,0,0.0,0,3,2,2
851,1,1,2,5,20.0,19,1,0,2
984,1,2,3,70,36.0,0,2,0,2
577,2,1,2,20,15.0,9,2,0,2
789,1,1,2,20,18.0,5,2,0,2
915,2,1,2,5,14.0,23,1,0,2
1132,1,2,2,40,29.0,2,1,2,2
984,1,2,2,15,21.0,17,1,0,2
915,1,1,2,20,16.0,19,3,0,2
1678,1,1,2,20,47.0,7,3,0,2
188,2,1,3,60,20.0,0,1,0,2
2541,1,2,2,10,19.0,33,2,0,2
732,1,2,2,20,10.0,0,3,0,2
2138,1,1,2,20,33.0,14,1,0,2
448,1,1,2,10,22.0,6,2,0,2
1478,1,1,3,10,42.0,0,3,0,2
1056,2,1,2,20,22.0,0,2,0,2
2016,2,1,3,20,57.0,0,3,0,2
851,1,1,3,40,39.0,0,2,1,2
2139,1,2,2,20,42.0,11,2,0,2
1576,1,1,2,10,35.0,10,1,0,2
2267,1,1,3,10,59.0,0,1,1,2
1056,1,2,2,35,16.0,25,2,0,2
1212,1,1,3,40,43.0,0,2,1,2
625,2,1,2,5,26.0,7,2,0,2
577,1,2,2,50,27.0,1,3,0,2
2401,1,2,2,20,15.0,30,3,0,2
2015,1,1,2,5,15.0,5,1,0,2
731,1,2,2,5,5.0,20,1,0,2
1785,1,1,2,40,21.0,15,2,0,2
1132,1,1,2,20,34.0,9,1,0,2
1212,1,1,2,30,32.0,8,2,0,2
1478,1,1,2,20,51.0,0,1,0,2
488,2,1,2,20,18.0,4,2,0,2
2688,1,2,2,30,26.0,27,1,0,2
851,2,1,2,10,28.0,6,2,0,2
1296,2,1,3,25,41.0,0,3,0,2
3164,1,1,2,20,29.0,30,2,2,2
677,1,1,2,45,24.0,5,2,0,2
232,2,2,3,25,17.0,0,2,0,2
984,1,2,2,50,16.0,24,3,0,2
2267,1,2,2,20,56.0,1,2,0,2
2138,1,1,2,20,41.0,13,1,1,2
531,1,2,2,25,24.0,4,1,0,2
2402,2,1,3,15,30.0,0,2,1,2
531,2,2,3,25,6.0,0,1,0,2
2687,1,2,2,20,50.0,6,2,0,2
1296,2,2,1,0,0.0,0,2,1,2
1898,1,1,3,30,49.0,0,2,1,2
1478,1,2,3,45,46.0,0,2,0,2
2138,1,1,2,20,10.0,38,2,0,2
1786,1,2,2,50,45.0,4,2,0,2
410,1,1,2,20,24.0,6,2,0,2
984,2,1,2,10,37.0,2,1,0,2
790,2,1,2,5,32.0,1,2,0,2
209,2,1,3,20,20.0,0,2,0,2
2688,1,2,2,40,44.0,0,2,0,2
312,1,1,2,20,23.0,3,1,0,2
1132,1,2,2,50,40.0,15,3,1,2
448,1,2,3,10,13.0,0,2,0,2
2139,1,2,2,80,47.0,10,2,1,2
1296,1,2,2,25,13.0,19,2,0,2
1785,2,1,3,30,49.0,0,2,0,2
2542,2,2,3,15,49.0,0,1,0,2
2541,1,1,2,60,45.0,12,1,0,2
1297,1,2,2,30,36.0,7,3,0,2
1576,1,2,2,20,24.0,17,2,0,2
625,1,2,2,20,22.0,11,2,0,2
1785,2,1,3,20,50.0,0,3,1,2
3500,2,1,2,5,10.0,37,3,0,2
489,1,1,2,5,23.0,13,1,0,2
915,2,1,2,5,25.0,5,3,1,2
3164,1,1,2,20,21.0,35,2,0,2
1478,1,1,3,35,47.0,0,3,1,2
577,1,1,3,25,20.0,0,2,0,2
916,2,1,2,20,16.0,10,2,0,2
1212,2,2,3,25,30.0,0,3,0,2
3164,1,1,2,20,48.0,10,2,1,2
2688,2,1,3,15,50.0,0,1,0,2
915,1,1,2,20,30.0,7,3,1,2
1056,1,2,2,10,14.0,3,1,0,2
2138,1,1,2,30,40.0,2,3,0,2
1385,1,2,2,75,27.0,18,2,0,2
984,2,1,2,15,17.0,0,1,0,2
984,1,1,3,20,41.0,0,2,0,2
1785,1,1,2,10,35.0,5,3,0,2
1385,1,2,2,25,10.0,29,1,0,2
3164,1,1,2,5,54.0,3,1,0,2
1898,2,2,3,15,36.0,0,1,1,2
677,1,2,2,25,22.0,0,2,0,2
1132,2,1,2,10,18.0,22,3,0,2
2840,1,1,2,20,24.0,12,3,0,2
2267,1,1,2,25,44.0,10,2,0,2
283,2,1,2,10,10.0,7,3,0,2
2015,1,1,2,20,39.0,16,3,0,2
626,1,2,3,25,8.0,0,1,0,2
577,1,2,2,15,16.0,13,1,0,2
1478,1,2,2,20,12.0,20,1,0,2
1132,1,1,2,20,31.0,3,3,0,2
488,1,2,2,20,20.0,4,1,0,2
1898,2,1,2,5,38.0,11,2,0,2
2138,1,1,3,10,51.0,0,2,1,2
342,1,2,2,20,23.0,12,1,0,2
448,1,2,2,20,32.0,0,2,0,2
916,1,2,2,20,19.0,10,1,0,2
2541,2,1,2,20,26.0,11,1,0,2
915,2,1,2,40,36.0,5,2,0,2
2139,1,2,2,20,42.0,9,2,0,2
1478,2,1,2,5,25.0,22,3,0,2
488,2,1,3,5,35.0,0,2,0,2
790,2,1,2,20,14.0,0,2,0,2
2687,1,1,2,40,60.0,2,1,0,2
1132,1,2,2,10,16.0,12,3,0,2
1056,2,1,3,15,10.0,0,3,0,2
1056,2,1,2,20,37.0,6,2,0,2
1575,1,2,2,40,25.0,13,1,0,2
3164,1,1,2,15,16.0,40,1,1,2
916,1,2,3,20,24.0,0,2,1,2
375,2,1,3,15,26.0,0,2,0,2
488,1,2,2,60,22.0,3,2,1,2
1576,1,1,2,35,30.0,16,2,0,2
1212,1,2,2,30,47.0,0,2,0,2
1385,1,1,3,50,48.0,0,2,0,2
731,1,1,2,20,23.0,2,3,0,2
677,2,1,2,15,21.0,11,2,0,2
1132,1,2,2,15,37.0,5,2,0,2
2541,1,1,2,30,35.0,20,2,1,2
984,2,1,2,5,25.0,6,1,0,2
1678,1,2,2,20,28.0,15,2,0,2
1478,1,1,2,15,30.0,10,2,0,2
411,1,2,2,20,24.0,6,2,0,2
375,2,1,2,50,22.0,5,1,0,2
312,2,2,3,30,18.0,0,1,0,2
342,1,1,2,40,14.0,7,1,0,2
916,1,2,2,15,31.0,3,1,0,2
342,1,1,3,60,23.0,0,2,0,2
984,1,1,3,60,10.0,0,1,0,2
1478,1,2,2,55,19.0,14,3,0,2
1898,2,1,2,15,35.0,3,3,1,2
626,1,1,2,20,12.0,18,3,0,2
1576,1,2,2,20,34.0,3,3,0,2
732,2,1,2,10,26.0,7,1,0,2
2138,1,1,3,25,48.0,0,1,0,2
1786,2,1,3,15,28.0,0,2,0,2
1678,1,1,2,25,36.0,12,2,0,2
2401,2,1,1,0,0.0,0,2,2,2
851,2,1,2,40,17.0,21,2,0,2
3500,1,2,2,10,37.0,25,2,0,2
2401,1,2,2,10,15.0,5,3,0,2
1132,1,2,2,40,39.0,3,1,0,2
851,2,2,3,10,35.0,0,2,1,2
2840,2,1,2,10,19.0,33,2,0,2
3337,2,2,3,5,55.0,0,2,0,2
2015,1,1,2,40,20.0,17,2,0,2
1385,1,1,2,20,20.0,29,3,0,2
1132,1,2,2,30,20.0,14,2,0,2
531,2,2,1,0,0.0,0,1,1,2
577,1,2,2,40,23.0,0,1,0,2
1785,1,1,2,30,22.0,17,3,0,2
1678,2,2,3,25,44.0,0,2,0,2
168,2,1,3,20,8.0,0,1,0,2
1132,1,2,3,25,45.0,0,1,1,2
625,1,2,2,25,34.0,2,2,0,2
1898,1,2,2,30,20.0,31,1,0,2
1898,1,1,3,10,17.0,0,1,0,2
2267,1,1,2,10,10.0,29,2,0,2
2139,1,1,2,50,53.0,1,2,0,2
677,2,2,3,50,35.0,0,1,1,2
1785,2,2,3,10,48.0,0,1,0,2
1575,2,1,2,20,31.0,16,1,0,2
488,1,2,3,15,35.0,0,2,0,2
531,2,1,2,10,24.0,4,2,0,2
677,2,1,3,30,39.0,0,1,1,2
311,2,2,3,20,27.0,0,2,0,2
1478,1,2,3,30,43.0,0,2,1,2
732,1,2,3,50,35.0,0,2,0,2
1212,1,2,3,35,34.0,0,2,0,2
731,1,2,2,60,16.0,12,2,0,2
2688,1,2,2,40,39.0,12,2,0,2
2401,2,2,3,40,53.0,0,2,1,2
1478,1,2,2,30,25.0,19,3,0,2
1296,2,1,2,20,30.0,2,2,2,2
2401,1,1,2,20,55.0,0,2,0,2
311,2,1,2,20,20.0,7,1,0,2
577,2,1,2,40,10.0,18,1,0,2
2015,1,2,3,30,44.0,0,1,2,2
731,2,1,2,15,20.0,2,2,0,2
1478,1,1,2,25,22.0,24,1,1,2
169,2,1,3,15,24.0,0,1,0,2
915,1,2,2,20,31.0,2,1,0,2
2541,1,1,2,10,43.0,11,2,0,2
1056,2,1,2,25,22.0,12,2,0,2
1898,1,1,2,30,16.0,31,1,0,2
2267,2,1,2,10,27.0,24,1,0,2
915,1,1,3,5,35.0,0,2,0,2
1132,1,1,2,20,16.0,23,2,0,2
1898,2,1,2,10,40.0,10,1,0,2
1575,2,2,3,20,23.0,0,2,0,2
2840,1,2,3,20,55.0,0,2,1,2
1785,1,2,2,30,20.0,30,2,0,2
1385,2,1,2,5,14.0,2,2,0,2
1478,1,2,2,15,30.0,14,1,1,2
2401,1,1,2,30,39.0,15,1,0,2
577,1,1,3,20,34.0,0,1,0,2
1132,1,2,2,20,34.0,0,1,0,2
1132,1,2,2,10,36.0,3,2,0,2
2267,1,2,3,25,52.0,0,3,0,2
3337,1,1,2,10,25.0,19,1,0,2
851,2,2,3,20,44.0,0,2,0,2
1132,1,2,2,10,17.0,23,3,0,2
1056,1,1,2,50,27.0,10,3,0,2
375,2,1,2,10,15.0,13,1,0,2
1898,1,1,2,20,50.0,1,1,0,2
1898,2,1,2,10,28.0,6,3,0,2
1576,1,2,2,40,40.0,3,2,0,2
3165,1,2,2,15,25.0,20,1,0,2
1296,1,2,2,20,10.0,20,1,0,2
2541,2,1,3,20,40.0,0,2,1,2
531,1,1,2,10,9.0,13,1,0,2
1785,1,2,2,20,51.0,1,2,0,2
3165,1,1,2,20,53.0,12,1,0,2
342,1,1,2,40,15.0,13,2,0,2
1132,1,2,2,30,31.0,10,3,0,2
1678,1,1,3,10,50.0,0,2,0,2
488,1,1,2,25,31.0,1,1,0,2
1576,1,1,2,35,20.0,28,2,0,2
731,1,2,2,60,18.0,19,2,0,2
677,2,1,2,5,31.0,17,2,0,2
1212,1,1,3,20,43.0,0,2,1,2
1385,1,1,2,20,28.0,19,2,0,2
1898,1,2,2,20,42.0,4,2,0,2
488,1,1,2,20,21.0,7,2,0,2
1385,1,1,2,10,46.0,0,2,0,2
1132,1,1,3,5,42.0,0,1,1,2
2541,1,1,2,20,40.0,19,2,1,2
790,2,2,3,5,26.0,0,3,0,2
2999,1,2,2,10,46.0,14,1,1,2
2401,1,1,3,20,55.0,0,1,1,2
984,1,2,2,40,31.0,5,3,0,2
1478,2,1,2,10,36.0,2,1,0,2
1898,2,1,2,20,42.0,11,3,0,2
2688,1,2,2,20,32.0,14,2,0,2
411,2,1,2,30,15.0,1,2,0,2
731,2,1,3,15,37.0,0,2,0,2
1385,1,1,2,20,19.0,22,2,0,2
1785,1,2,2,5,11.0,19,2,0,2
1132,1,2,2,30,5.0,18,2,0,2
3164,1,1,2,40,35.0,25,1,0,2
851,1,1,2,25,20.0,11,2,0,2
916,1,2,2,10,34.0,4,3,0,2
2139,1,2,2,80,34.0,20,1,1,2
1898,2,2,1,0,0.0,0,1,2,2
1898,1,1,2,15,22.0,26,1,0,2
1297,1,1,3,20,21.0,0,2,0,2
1898,1,2,2,40,40.0,15,2,0,2
1132,1,2,2,60,13.0,25,2,0,2
577,1,1,2,10,29.0,5,3,0,2
1898,2,1,2,20,25.0,20,2,1,2
1212,1,1,2,40,40.0,1,1,0,2
3500,1,2,2,20,47.0,12,2,0,2
2138,1,1,2,10,14.0,36,3,0,2
1296,2,1,2,20,20.0,23,1,0,2
150,1,1,3,40,22.0,0,2,0,2
2015,1,1,2,15,45.0,8,1,0,2
915,2,1,2,30,30.0,2,1,0,2
2999,1,2,2,30,23.0,34,2,0,2
625,1,1,3,10,10.0,0,1,0,2
732,2,1,3,40,32.0,0,2,0,2
1576,1,1,1,0,0.0,0,3,1,2
2138,2,1,2,20,27.0,13,1,0,2
1132,1,1,2,60,34.0,10,1,0,2
851,1,1,2,20,25.0,16,2,0,2
677,2,1,2,5,7.0,12,2,0,2
1296,1,1,3,10,48.0,0,2,0,2
1297,1,1,2,30,38.0,2,2,0,2
1678,1,2,2,60,25.0,24,2,0,2
1132,1,1,2,20,30.0,6,2,0,2
2402,1,2,2,15,32.0,20,2,0,2
188,2,1,3,10,21.0,0,2,1,2
1212,1,2,2,30,15.0,24,3,0,2
1385,1,2,2,60,37.0,7,2,0,2
790,1,2,2,40,20.0,15,2,0,2
1297,1,1,2,20,25.0,5,2,0,2
3337,1,1,2,20,50.0,16,1,0,2
1056,1,2,2,20,23.0,14,1,0,2
1385,1,1,2,5,20.0,21,1,0,2
342,2,1,2,20,16.0,3,1,0,2
677,2,1,2,30,21.0,4,1,1,2
448,1,2,3,20,19.0,0,2,0,2
577,1,1,2,20,24.0,11,1,0,2
577,1,1,2,10,22.0,12,2,0,2
790,1,1,3,10,35.0,0,3,1,2
984,1,2,2,30,30.0,2,2,0,2
2016,1,2,2,20,25.0,17,2,0,2
1576,1,2,2,20,32.0,15,2,0,2
1385,1,2,2,60,50.0,1,2,0,2
577,2,1,3,10,19.0,0,2,0,2
1478,1,1,3,40,45.0,0,1,1,2
448,2,2,3,30,12.0,0,1,0,2
2999,1,2,2,50,51.0,7,2,1,2
984,1,1,2,20,17.0,16,1,0,2
283,1,1,3,20,27.0,0,1,0,2
188,1,1,2,30,14.0,7,1,0,2
1132,1,2,3,40,38.0,0,2,1,2
1385,1,2,3,50,49.0,0,1,0,2
1056,1,1,2,20,30.0,17,2,0,2
1296,1,1,2,30,41.0,0,1,0,2
3165,1,2,2,20,15.0,15,2,0,2
2016,1,1,2,20,36.0,17,2,1,2
984,1,2,2,20,32.0,8,1,1,2
1785,1,1,2,60,22.0,30,2,0,2
1296,1,1,2,20,17.0,27,1,0,2
1478,1,2,2,70,25.0,20,3,0,2
732,1,2,2,50,25.0,4,2,0,2
1678,1,2,3,20,38.0,0,2,1,2
3500,2,1,3,15,27.0,0,1,0,2
410,1,1,3,50,34.0,0,2,0,2
915,1,1,2,20,37.0,1,2,0,2
1478,1,2,2,20,20.0,7,1,0,2
1132,1,2,2,30,17.0,8,2,0,2
3500,2,1,1,0,0.0,0,2,1,2
851,2,1,3,5,36.0,0,2,0,2
2401,1,1,2,20,18.0,37,1,1,2
3164,1,2,2,30,35.0,21,3,0,2
851,2,1,2,15,32.0,4,2,0,2
1678,1,2,2,20,37.0,2,2,0,2
2401,1,1,2,20,21.0,15,2,0,2
1678,1,2,2,40,24.0,20,2,0,2
1678,1,1,3,30,50.0,0,3,2,2
731,1,1,2,30,27.0,17,3,0,2
625,2,1,2,10,15.0,20,2,0,2
677,1,2,3,20,28.0,0,1,1,2
1385,2,1,3,20,11.0,0,1,0,2
2999,1,2,2,25,42.0,12,2,0,2
2542,1,1,2,10,34.0,15,3,0,2
851,1,2,2,90,21.0,14,2,0,2
1576,2,1,1,0,0.0,0,1,0,2
3500,1,1,2,10,33.0,19,2,1,2
789,1,1,2,30,24.0,13,2,0,2
677,1,2,2,20,12.0,21,2,0,2
488,2,1,2,40,24.0,13,3,0,2
1056,1,2,3,30,46.0,0,2,0,2
626,2,1,2,15,19.0,12,2,0,2
1898,1,2,3,20,43.0,0,3,0,2
1576,1,2,2,35,44.0,3,2,0,2
1385,1,2,2,20,25.0,12,2,0,2
1898,1,1,3,10,54.0,0,2,0,2
488,1,2,2,15,13.0,17,2,0,2
531,1,2,2,20,24.0,5,1,0,2
1132,1,2,2,10,45.0,0,2,0,2
915,1,1,3,20,17.0,0,3,0,2
677,1,2,2,10,14.0,17,1,0,2
411,1,2,2,80,26.0,6,2,0,2
2267,1,2,2,10,10.0,32,1,0,2
2688,1,1,2,15,36.0,19,1,0,2
375,2,2,3,5,31.0,0,2,0,2
1132,1,2,2,30,35.0,3,2,0,2
577,1,2,3,40,31.0,0,2,2,2
984,1,2,3,25,41.0,0,2,0,2
2138,1,2,2,10,30.0,21,3,0,2
1132,2,1,2,45,25.0,0,1,0,2
625,1,2,2,40,18.0,4,2,0,2
1056,2,2,3,50,36.0,0,2,0,2
1132,2,1,2,30,39.0,0,2,0,2
1385,1,2,2,20,14.0,29,2,0,2
2401,1,1,2,10,25.0,20,1,0,2
448,1,2,2,10,18.0,12,3,0,2
3164,1,1,3,5,65.0,0,1,0,2
1297,1,1,2,10,5.0,30,3,0,2
2999,1,2,2,20,45.0,13,1,2,2
1212,1,2,2,30,32.0,1,2,0,2
1212,1,1,2,20,23.0,6,2,0,2
1296,1,1,2,20,6.0,28,1,0,2
1785,1,2,3,20,25.0,0,3,0,2
2542,1,2,3,30,55.0,0,2,1,2
1296,1,1,2,20,34.0,1,1,0,2
2015,1,2,2,15,15.0,17,2,0,2
577,1,2,2,30,16.0,6,2,0,2
677,1,1,2,25,15.0,6,2,0,2
915,1,2,2,40,36.0,4,3,0,2
2402,1,1,2,20,40.0,15,3,1,2
2139,1,1,2,30,39.0,8,1,1,2
851,1,2,2,20,23.0,20,2,0,2
2267,1,2,2,20,20.0,23,3,0,2
577,1,2,3,5,15.0,0,1,0,2
984,1,2,2,30,20.0,11,2,0,2
2542,1,2,2,20,15.0,29,2,0,2
1212,1,2,2,25,14.0,24,2,0,2
1212,1,2,2,60,40.0,4,2,0,2
790,1,1,2,20,10.0,11,2,0,2
1132,1,1,3,5,35.0,0,1,1,2
1212,1,2,2,30,37.0,4,1,1,2
1678,1,1,3,30,46.0,0,1,1,2
2840,1,1,2,20,48.0,33,2,1,2
531,1,1,2,25,19.0,13,1,0,2
1575,1,2,2,30,42.0,3,1,0,2
1786,1,2,2,40,20.0,15,3,0,2
1785,1,2,2,20,23.0,20,2,0,2
1576,1,1,3,35,38.0,0,1,0,2
1296,2,1,3,20,35.0,0,2,1,2
1212,1,2,3,40,29.0,0,1,1,2
3500,1,2,2,40,13.0,42,2,0,2
1385,2,1,2,20,35.0,6,1,0,2
3500,1,2,2,15,30.0,30,3,0,2
1785,1,2,2,30,28.0,20,2,0,2
1212,1,2,2,5,25.0,2,2,0,2
1576,1,2,3,15,46.0,0,1,0,2
2139,2,1,3,10,50.0,0,1,0,2
1678,1,2,2,15,12.0,30,2,0,2
984,2,1,3,15,20.0,0,1,0,2
2401,1,2,2,40,35.0,15,1,0,2
2840,1,1,2,15,23.0,32,2,0,2
1132,1,2,2,40,14.0,23,2,0,2
2267,2,1,3,10,31.0,0,2,0,2
1056,1,2,2,20,31.0,13,2,0,2
448,1,2,3,20,24.0,0,1,0,2
1056,2,1,2,20,28.0,9,1,0,2
2688,1,1,3,20,60.0,0,1,1,2
1478,1,1,3,30,42.0,0,1,1,2
1678,2,1,2,5,5.0,7,1,0,2
2688,1,2,2,40,25.0,30,2,0,2
1056,1,2,2,40,25.0,16,2,1,2
1785,1,1,2,80,29.0,14,2,1,2
151,1,2,2,10,10.0,4,2,0,2
531,1,1,2,20,19.0,16,3,0,2
531,2,2,3,5,30.0,0,3,0,2
2267,1,1,3,40,46.0,0,3,2,2
916,2,1,2,20,30.0,8,2,0,2
915,1,2,2,30,36.0,3,2,1,2
789,2,1,2,20,19.0,15,1,0,2
1898,1,2,2,20,31.0,8,3,0,2
2267,1,1,2,20,35.0,10,1,0,2
2015,2,1,2,10,40.0,1,2,0,2
1212,2,2,3,30,38.0,0,2,1,2
1056,2,1,3,10,31.0,0,2,0,2
2688,2,1,3,10,53.0,0,1,0,2
851,2,2,3,40,35.0,0,2,1,2
2139,2,1,2,20,49.0,5,2,0,2
3337,1,1,2,5,15.0,36,2,0,2
1385,1,1,2,10,29.0,11,2,0,2
2138,1,1,2,20,5.0,38,3,0,2
2541,2,1,3,40,52.0,0,2,0,2
3165,1,1,2,20,25.0,20,2,0,2
1056,1,2,2,60,40.0,2,2,1,2
2139,1,2,2,5,47.0,36,2,0,2
625,1,2,2,10,17.0,1,2,0,2
2541,1,1,2,20,16.0,36,2,0,2
625,2,1,3,80,17.0,0,2,1,2
2267,1,1,3,20,51.0,0,3,1,2
677,1,1,3,50,37.0,0,2,1,2
677,1,1,2,5,20.0,11,2,0,2
1056,1,2,2,50,32.0,8,3,0,2
577,1,1,2,20,19.0,9,2,0,2
2267,1,1,2,15,45.0,14,3,1,2
2999,2,1,2,20,41.0,6,3,1,2
375,1,2,3,15,26.0,0,1,0,2
2542,1,1,3,25,62.0,0,1,0,2
1678,2,1,2,20,25.0,11,2,0,2
984,1,1,2,30,26.0,12,1,1,2
2267,1,1,2,20,10.0,33,2,0,2
1296,1,1,2,40,38.0,3,1,0,2
2840,1,2,2,30,25.0,23,2,1,2
1785,2,1,2,20,38.0,13,2,0,2
916,1,1,2,20,38.0,3,2,0,2
2267,1,2,2,50,35.0,19,1,0,2
984,1,1,2,5,32.0,1,1,0,2
2267,1,2,2,20,46.0,7,2,0,2
3337,1,1,2,20,50.0,5,2,0,2
1212,2,1,2,60,37.0,5,3,0,2
488,2,1,2,20,19.0,1,3,0,2
1132,1,1,2,40,27.0,11,1,0,2
851,2,2,3,25,31.0,0,2,0,2
342,2,1,3,40,15.0,0,1,0,2
2016,1,2,2,20,42.0,10,2,0,2
2999,1,2,1,0,0.0,0,3,2,2
732,1,2,2,20,20.0,19,1,0,2
531,1,2,3,5,33.0,0,3,0,2
1478,2,1,2,30,37.0,11,2,0,2
1056,2,2,3,30,17.0,0,1,0,2
1678,2,1,2,10,20.0,18,2,0,2
916,1,2,2,10,35.0,0,3,0,2
984,1,1,3,20,35.0,0,2,1,2
1575,1,2,2,35,39.0,7,3,0,2
1575,2,1,2,30,28.0,11,1,0,2
1132,1,1,3,30,47.0,0,2,0,2
1132,2,2,3,45,33.0,0,2,0,2
448,1,2,2,30,12.0,12,2,0,2
3500,1,2,2,30,46.0,16,3,0,2
1056,1,2,1,0,0.0,0,1,2,2
2016,1,1,3,30,46.0,0,1,0,2
984,1,2,3,70,30.0,0,3,0,2
915,1,2,2,40,21.0,16,2,0,2
984,1,2,2,50,15.0,25,2,0,2
1898,2,1,3,20,30.0,0,2,1,2
732,2,1,2,20,20.0,4,2,0,2
1296,1,2,2,20,27.0,13,2,0,2
984,2,1,3,10,43.0,0,3,0,2
625,1,2,2,40,23.0,9,1,0,2
790,1,2,2,20,11.0,23,2,0,2
677,2,1,2,40,26.0,8,1,0,2
2267,1,2,3,15,60.0,0,1,0,2
1678,1,1,2,15,31.0,8,2,0,2
1786,1,1,2,10,27.0,20,2,0,2
1385,2,1,2,30,35.0,11,1,0,2
1576,1,1,2,60,40.0,0,2,0,2
411,1,2,2,15,12.0,7,2,0,2
789,1,2,2,30,35.0,0,1,1,2
488,1,1,2,20,27.0,4,2,0,2
1212,2,1,3,15,36.0,0,1,1,2
1576,2,1,3,35,30.0,0,2,0,2
3500,1,2,2,5,49.0,14,3,1,2
732,1,2,3,60,38.0,0,2,0,2
1056,1,1,3,20,42.0,0,2,1,2
